Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen,Otwarcie_hg,Najwyzszy_hg,Najnizszy_hg,Zamkniecie_hg,Wolumen_hg,LOP,Otwarcie_btcusd_d,Najwyzszy_btcusd_d,Najnizszy_btcusd_d,Zamkniecie_btcusd_d,Otwarcie_swig80_d,Najwyzszy_swig80_d,Najnizszy_swig80_d,Zamkniecie_swig80_d,Wolumen_swig80_d,Otwarcie_ndq_d,Najwyzszy_ndq_d,Najnizszy_ndq_d,Zamkniecie_ndq_d,Wolumen_ndq_d,Otwarcie_gbpeur_d,Najwyzszy_gbpeur_d,Najnizszy_gbpeur_d,Zamkniecie_gbpeur_d,Otwarcie_jpypln_d,Najwyzszy_jpypln_d,Najnizszy_jpypln_d,Zamkniecie_jpypln_d,Otwarcie_usdpln_d,Najwyzszy_usdpln_d,Najnizszy_usdpln_d,Zamkniecie_usdpln_d,Otwarcie_chfpln_d,Najwyzszy_chfpln_d,Najnizszy_chfpln_d,Zamkniecie_chfpln_d,Otwarcie_wig_d,Najwyzszy_wig_d,Najnizszy_wig_d,Zamkniecie_wig_d,Wolumen_wig_d,Otwarcie_spx_d,Najwyzszy_spx_d,Najnizszy_spx_d,Zamkniecie_spx_d,Wolumen_spx_d,Otwarcie_mwig40_d,Najwyzszy_mwig40_d,Najnizszy_mwig40_d,Zamkniecie_mwig40_d,Wolumen_mwig40_d,Otwarcie_gbppln_d,Najwyzszy_gbppln_d,Najnizszy_gbppln_d,Zamkniecie_gbppln_d,Otwarcie_ftse250_d,Najwyzszy_ftse250_d,Najnizszy_ftse250_d,Zamkniecie_ftse250_d,Wolumen_ftse250_d,Otwarcie_eurpln_d,Najwyzszy_eurpln_d,Najnizszy_eurpln_d,Zamkniecie_eurpln_d,Otwarcie_dax_d,Najwyzszy_dax_d,Najnizszy_dax_d,Zamkniecie_dax_d,Wolumen_dax_d
2019-01-30,286.65,288.6,285.1,286.75,273,272.1,278.65,271.65,276.75,121281.0,262789.0,3423.49,3487.97,3400.2,3471.02,11049.85,11068.63,11036.56,11060.76,4734335,7094.79,7201.31,7065.57,7183.08,2365966500,1.14377,1.1475,1.14108,1.14219,3.4344,3.43949,3.41618,3.42206,3.7561,3.76102,3.72389,3.7322,3.7757,3.77786,3.74772,3.75416,60327.49,60341.73,59674.89,59849.24,37122366.0,2653.62,2690.44,2648.34,2681.05,2148783333,4084.06,4085.26,4034.55,4039.37,6775858,4.91263,4.92967,4.88838,4.8943,18706.95,18828.28,18675.21,18827.97,,4.29514,4.29804,4.28247,4.28501,11210.68,11215.21,11132.38,11181.66,74290819.0
2019-01-31,288.6,295.0,287.7,295.0,1065,277.5,279.7,276.6,278.45,111274.0,255812.0,3471.02,3497.73,3427.0,3450.66,11083.89,11111.79,11048.54,11081.31,2727558,7208.17,7303.12,7205.95,7281.74,2714400300,1.14218,1.1479,1.14069,1.14532,3.42192,3.43609,3.41045,3.42092,3.73195,3.7325,3.70769,3.72365,3.75383,3.75808,3.72884,3.7442,60295.81,60517.62,60036.59,60367.42,40128546.0,2685.49,2708.95,2678.65,2704.1,2732027778,4060.2,4083.07,4057.16,4076.71,6167193,4.8941,4.90081,4.85997,4.88117,18818.02,18947.44,18685.23,18711.75,,4.28487,4.28785,4.25878,4.26184,11257.92,11311.37,11051.11,11173.1,129779779.0
2019-02-01,289.8,290.35,286.75,290.35,1769,278.25,278.55,275.35,277.3,102578.0,252846.0,3450.66,3484.32,3405.99,3478.26,11112.11,11189.36,11102.37,11189.36,5111114,7256.37,7299.94,7243.41,7263.87,2216589900,1.14532,1.14587,1.13722,1.1415,3.42079,3.42819,3.40767,3.41891,3.72331,3.74648,3.71996,3.74389,3.74438,3.76688,3.74297,3.76153,60455.3,60660.31,60258.14,60660.31,28005003.0,2702.32,2716.66,2696.88,2706.53,2088483333,4090.79,4092.27,4073.21,4082.6,5766405,4.88106,4.90172,4.85628,4.89743,18727.21,18817.45,18665.17,18811.37,,4.26173,4.29436,4.26149,4.29035,11198.46,11218.51,11116.08,11180.66,104516987.0
2019-02-04,290.35,292.85,288.05,289.6,294,277.0,280.2,275.05,279.45,104325.0,250513.0,3431.71,3461.41,3422.31,3436.43,11244.26,11323.0,11244.26,11314.67,6645410,7266.28,7348.23,7261.07,7347.54,1952507100,1.1416,1.14584,1.1382,1.14017,3.41633,3.42047,3.40046,3.4093,3.74051,3.75182,3.73615,3.7473,3.75742,3.76318,3.74679,3.75492,60670.06,61034.78,60440.48,60658.28,33085754.0,2706.49,2724.99,2698.75,2724.87,1866577778,4091.42,4093.15,4068.04,4083.69,4775166,4.89199,4.91108,4.88097,4.88598,18804.82,18864.61,18796.0,18848.81,,4.28496,4.29221,4.27842,4.28532,11180.42,11209.31,11100.34,11176.58,73680791.0
2019-02-05,289.55,291.55,288.4,291.15,112,280.25,282.45,279.7,281.7,91346.0,245629.0,3436.43,3457.81,3424.66,3450.66,11375.04,11409.9,11333.05,11409.9,8946811,7356.34,7408.68,7355.36,7402.08,2106933600,1.14017,1.14282,1.13355,1.13592,3.40935,3.42258,3.40441,3.41819,3.74735,3.76085,3.7455,3.7584,3.75497,3.76065,3.74438,3.75878,60845.59,61178.11,60587.56,61147.18,41639822.0,2728.34,2738.98,2724.03,2737.7,1978016667,4099.03,4126.12,4091.12,4126.12,11536719,4.88604,4.89937,4.86017,4.86947,18866.27,18996.02,18861.65,18996.02,,4.28538,4.29073,4.28442,4.28679,11178.75,11371.74,11177.7,11367.98,95740453.0
2019-02-06,291.6,293.05,291.6,291.6,393,281.75,284.8,281.3,283.65,92024.0,244171.0,3450.66,3463.8,3370.41,3395.59,11441.06,11461.79,11411.64,11444.73,6115892,7400.44,7410.77,7346.72,7375.28,2015430900,1.13601,1.13982,1.13539,1.1379,3.41863,3.44409,3.41721,3.43604,3.75875,3.78353,3.75715,3.77748,3.75913,3.77684,3.75741,3.7696,61188.1,61402.29,61061.4,61319.01,40705033.0,2735.05,2738.08,2724.15,2731.61,1929272222,4127.55,4156.17,4122.61,4151.32,9950254,4.86992,4.89743,4.86778,4.88615,18985.21,19088.22,18926.42,19073.41,,4.28685,4.30005,4.28605,4.29401,11337.54,11347.94,11297.42,11324.72,81359101.0
2019-02-07,291.6,291.6,287.5,287.5,106,282.6,285.05,282.2,282.85,138211.0,241367.0,3396.74,3405.99,3379.52,3387.53,11449.12,11452.69,11348.17,11389.9,6750027,7316.5,7336.74,7235.05,7288.35,2134424400,1.1379,1.14569,1.13458,1.14208,3.43613,3.46067,3.43536,3.45917,3.77748,3.7999,3.77748,3.7973,3.76968,3.79315,3.76935,3.7884,61136.64,61142.03,60296.16,60422.38,35398335.0,2717.53,2719.32,2687.26,2706.05,2277494444,4146.38,4149.22,4095.26,4115.91,8715627,4.88615,4.92645,4.87856,4.91904,19072.77,19072.77,18799.26,18799.26,,4.29401,4.30923,4.29383,4.30709,11262.97,11286.46,11022.02,11022.02,113898523.0
2019-02-08,287.0,287.2,285.35,285.5,9532,283.35,283.8,280.6,281.05,107040.0,243333.0,3388.68,3738.32,3373.82,3657.64,11371.66,11458.29,11366.74,11458.29,9352278,7232.3,7299.44,7225.14,7298.2,1940221800,1.14209,1.14385,1.14094,1.14239,3.45924,3.47401,3.45446,3.47089,3.79735,3.81089,3.79381,3.81036,3.78845,3.81043,3.78813,3.8104,60299.68,60358.16,60121.43,60280.51,38293553.0,2692.36,2708.07,2681.83,2707.88,2012405556,4113.37,4161.34,4096.43,4161.34,7781380,4.91917,4.93138,4.91083,4.92887,18780.63,18801.1,18652.88,18652.88,,4.30714,4.31463,4.3037,4.31451,10991.79,11045.41,10863.56,10906.78,101805120.0
2019-02-11,285.2,288.55,285.2,286.6,379,280.85,281.3,277.4,279.0,131494.0,243250.0,3654.97,3684.6,3615.33,3625.82,11465.59,11549.0,11465.59,11525.88,11094815,7327.37,7343.56,7290.03,7307.91,1764954000,1.14251,1.14346,1.13948,1.14043,3.46835,3.47697,3.45863,3.4733,3.8096,3.8394,3.80346,3.83418,3.81139,3.82305,3.80051,3.81837,60332.84,60705.22,60221.65,60221.65,42137443.0,2712.4,2718.05,2703.79,2709.8,1867761111,4152.02,4159.74,4132.24,4134.15,7648040,4.92555,4.93795,4.91478,4.93117,18661.11,18846.08,18661.11,18831.78,,4.31117,4.32732,4.30881,4.32395,10955.83,11041.95,10944.58,11014.59,76441732.0
2019-02-12,286.6,288.45,286.1,288.45,347,278.95,279.6,275.75,277.2,107469.0,245475.0,3627.13,3649.64,3581.66,3616.64,11554.71,11566.17,11492.91,11534.16,9791131,7358.85,7419.43,7349.81,7414.62,1975626900,1.14058,1.14192,1.13773,1.13801,3.47344,3.47594,3.45571,3.45825,3.83433,3.84475,3.81853,3.82022,3.81837,3.82035,3.79408,3.79694,60523.5,60625.28,60245.26,60534.92,49708242.0,2722.61,2748.19,2722.61,2744.73,2126538889,4138.23,4151.39,4128.49,4138.36,11790014,4.9318,4.94319,4.92477,4.9255,18844.0,18895.28,18789.0,18824.78,,4.32393,4.33493,4.32115,4.32817,11123.43,11164.38,11116.86,11126.08,78932395.0
2019-02-13,288.8,288.8,283.85,283.85,406,277.5,278.75,276.6,277.3,108482.0,249511.0,3616.64,3663.0,3591.95,3601.01,11534.32,11549.01,11484.46,11511.43,6331032,7437.46,7461.66,7413.84,7420.38,1947234000,1.13806,1.14362,1.13728,1.14128,3.45837,3.4735,3.44716,3.47105,3.82039,3.85635,3.81544,3.85411,3.79715,3.82045,3.79383,3.81822,60718.11,60747.38,59763.25,59957.09,38258405.0,2750.3,2761.85,2748.63,2753.03,2039316667,4156.52,4156.52,4088.3,4091.65,4321752,4.92572,4.9547,4.92207,4.95139,18823.5,18993.68,18810.29,18972.62,,4.32828,4.34084,4.32575,4.33846,11174.85,11217.3,11125.59,11167.22,77025692.0
2019-02-14,283.5,283.55,280.3,280.3,510,277.8,280.2,275.35,277.4,109715.0,251986.0,3601.01,3617.95,3581.66,3594.54,11522.15,11541.37,11456.87,11505.53,6452987,7390.25,7454.42,7375.71,7426.96,1956134100,1.14123,1.14164,1.13122,1.13332,3.4715,3.47928,3.45722,3.46928,3.85437,3.85962,3.83183,3.83321,3.81829,3.82281,3.80945,3.8141,60014.13,60043.16,59315.68,59348.4,46157536.0,2743.5,2757.9,2731.23,2745.73,2131500000,4095.12,4097.09,4052.36,4053.32,4662509,4.95274,4.95274,4.90426,4.90682,18962.25,19021.28,18856.9,18898.2,,4.33865,4.3423,4.32808,4.3296,11257.8,11260.55,11077.78,11089.79,97752847.0
2019-02-15,280.2,284.8,280.2,282.3,526,277.1,282.15,275.15,279.85,130758.0,246943.0,3594.54,3644.31,3581.66,3598.42,11542.69,11575.73,11498.96,11575.73,5308467,7468.57,7477.28,7440.26,7472.41,2099707500,1.13332,1.1424,1.13281,1.14103,3.4693,3.48779,3.46703,3.47475,3.83323,3.857,3.82842,3.83638,3.81412,3.82357,3.80556,3.81779,59276.26,59905.48,59276.26,59814.26,31035946.0,2760.24,2775.66,2760.24,2775.6,2022983333,4061.57,4091.73,4056.76,4089.33,4403037,4.90685,4.94725,4.90453,4.94634,18908.79,19030.45,18866.17,18987.23,,4.32962,4.33515,4.32178,4.33499,11044.8,11323.05,11018.95,11299.8,122377648.0
2019-02-19,282.0,283.0,281.05,281.05,518,281.3,287.8,280.35,287.45,217384.0,253256.0,3897.12,4006.41,3881.99,3941.66,11574.4,11588.5,11478.86,11478.86,7090039,7450.75,7507.79,7450.27,7486.77,1972334700,1.1428,1.15308,1.14115,1.15176,3.46097,3.47247,3.4485,3.45332,3.82839,3.84597,3.81399,3.81889,3.81059,3.82409,3.80572,3.81458,59571.23,59831.93,59346.39,59477.32,38383560.0,2769.28,2787.33,2767.29,2779.76,1963172222,4085.22,4093.96,4072.97,4077.12,8781559,4.94829,4.9939,4.93892,4.98751,19123.16,19123.16,19016.51,19068.89,,4.32997,4.33776,4.32625,4.33035,11280.73,11371.44,11244.52,11309.21,76527260.0
2019-02-20,284.5,286.9,284.2,286.9,409,287.4,292.45,286.9,292.0,181098.0,252963.0,3941.66,3992.02,3900.16,3961.97,11476.12,11533.47,11447.28,11509.31,5852729,7490.31,7513.7,7455.25,7489.07,2029036800,1.15176,1.15291,1.14752,1.15023,3.45343,3.46038,3.4402,3.44469,3.81904,3.83349,3.8095,3.81685,3.81473,3.83106,3.81166,3.81532,59743.34,60409.3,59696.82,60409.3,42723441.0,2779.05,2789.88,2774.06,2784.7,2130805556,4084.76,4111.33,4076.79,4100.73,6607427,4.98771,4.99743,4.97581,4.98108,19053.17,19202.03,19034.52,19202.03,,4.33052,4.34533,4.32789,4.33049,11338.74,11437.47,11318.74,11401.97,77674070.0
2019-02-21,287.0,288.4,281.5,283.65,275,291.5,291.9,288.9,289.7,149598.0,250663.0,3961.97,4027.39,3907.78,3923.11,11526.64,11552.11,11463.33,11482.54,4773106,7475.41,7485.75,7430.89,7459.71,1970744400,1.15027,1.15389,1.14896,1.14996,3.44465,3.45968,3.43872,3.45442,3.81709,3.83216,3.80893,3.82308,3.81438,3.82553,3.80751,3.81949,60408.65,60576.47,59734.38,59938.07,40200820.0,2780.24,2781.58,2764.55,2774.88,1977616667,4105.9,4131.75,4094.1,4126.18,5052893,4.98139,4.99939,4.97621,4.98433,19202.61,19252.98,19168.55,19236.88,,4.33061,4.34057,4.32618,4.33436,11448.65,11454.44,11392.27,11423.28,86944581.0
2019-02-22,286.75,288.05,286.0,286.0,75,289.9,295.45,289.4,295.15,155707.0,253135.0,3923.11,3995.21,3921.57,3969.83,11505.56,11539.36,11499.18,11504.96,4665095,7481.63,7527.55,7479.01,7527.55,2248442400,1.14973,1.15243,1.14568,1.15171,3.4544,3.46005,3.44646,3.45921,3.8233,3.8328,3.81595,3.82832,3.81918,3.82839,3.81618,3.82679,60053.88,60585.72,60053.88,60274.56,38361562.0,2780.67,2794.2,2779.11,2792.67,1904338889,4126.35,4145.84,4119.25,4141.71,3529694,4.98325,4.99978,4.96799,4.99637,19237.43,19322.68,19237.43,19269.59,,4.33427,4.33938,4.33261,4.33824,11422.62,11504.71,11420.74,11457.7,72867195.0
2019-02-25,286.9,287.6,283.2,283.2,459,294.95,297.75,294.1,294.9,162506.0,250597.0,3790.75,3894.08,3763.64,3853.56,11533.42,11560.16,11512.47,11539.89,3325671,7585.3,7602.7,7551.61,7554.46,2197720200,1.15185,1.1571,1.14951,1.1551,3.45427,3.46109,3.43439,3.43869,3.82633,3.82895,3.81361,3.81904,3.82465,3.82977,3.81503,3.81744,60571.43,60875.07,60169.72,60721.87,32352243.0,2804.35,2813.49,2794.99,2796.11,2113544444,4149.67,4223.83,4136.65,4188.87,4922426,4.99736,5.02011,4.98333,5.01121,19269.06,19272.73,19158.83,19246.98,,4.3378,4.34145,4.33314,4.33834,11517.76,11544.31,11480.49,11505.39,74124120.0
2019-02-26,285.25,286.0,285.25,285.8,64,295.3,296.3,293.7,295.05,158025.0,255623.0,3853.56,3863.99,3799.39,3831.42,11564.89,11579.96,11502.59,11558.01,5853685,7535.29,7573.22,7524.31,7549.3,2099670300,1.15511,1.16784,1.1547,1.16353,3.43862,3.44985,3.43066,3.43218,3.819,3.82295,3.79199,3.79493,3.8174,3.82006,3.79471,3.79512,60563.66,60619.29,60428.26,60564.73,42099079.0,2792.36,2803.12,2789.47,2793.9,2025377778,4197.04,4197.25,4166.41,4166.41,12974105,5.01115,5.05017,5.0095,5.03073,19222.58,19327.35,19149.87,19270.68,,4.33824,4.3388,4.32236,4.32367,11446.29,11556.87,11441.87,11540.79,80084741.0
2019-02-27,285.75,287.0,281.9,282.1,249,294.95,297.25,293.45,296.25,103824.0,253789.0,3831.42,3859.51,3703.7,3800.84,11587.54,11588.86,11532.24,11532.24,7653660,7526.42,7562.3,7485.4,7554.51,2253724800,1.16353,1.17234,1.1633,1.17024,3.43233,3.44618,3.415,3.41889,3.79509,3.80518,3.78524,3.79326,3.79558,3.80486,3.78782,3.78951,60570.57,60646.22,59932.27,59969.56,59439701.0,2787.5,2795.76,2775.13,2792.38,2092850000,4177.98,4185.69,4154.92,4162.7,33243186,5.03087,5.0584,5.0272,5.04832,19248.18,19248.18,19116.5,19153.75,,4.3238,4.3279,4.31182,4.31391,11493.81,11521.22,11442.97,11487.33,96827830.0
2019-02-28,284.0,284.15,283.8,283.8,805,296.7,296.8,293.9,294.8,89853.0,254645.0,3805.18,3915.43,3805.18,3829.95,11538.7,11631.57,11535.47,11631.57,5150193,7532.34,7561.9,7516.77,7532.53,2461784400,1.17024,1.17071,1.16474,1.16639,3.41905,3.42827,3.39069,3.39828,3.79344,3.79685,3.77195,3.785,3.78973,3.80638,3.78796,3.79384,60002.87,60247.48,59903.7,59903.7,32095583.0,2787.47,2793.73,2782.51,2784.49,2442738889,4167.89,4179.72,4131.06,4134.58,5295574,5.04856,5.05054,5.01078,5.01989,19139.93,19201.41,19040.24,19181.35,,4.31411,4.31923,4.30065,4.30378,11431.53,11524.92,11419.4,11515.64,97238652.0
2019-03-01,284.9,284.9,282.75,283.45,29,294.35,297.7,292.25,293.2,90753.0,256318.0,3829.95,3878.98,3824.09,3865.48,11653.4,11684.36,11639.17,11672.18,3415458,7587.45,7603.04,7540.75,7595.35,2290766700,1.16594,1.16666,1.15969,1.16178,3.39828,3.39893,3.3766,3.38133,3.78419,3.79159,3.77333,3.78635,3.79421,3.79433,3.78505,3.79033,60229.65,60353.64,59987.5,60076.61,36112292.0,2798.22,2808.02,2787.38,2803.69,2206822222,4156.35,4183.37,4150.95,4178.6,5737932,5.01773,5.02271,4.99171,5.00053,19213.79,19399.65,19213.79,19399.65,,4.30389,4.3107,4.30106,4.30419,11584.24,11676.86,11583.08,11601.68,84233218.0
2019-03-04,285.0,285.0,281.7,283.0,96,293.3,295.5,289.65,290.9,82894.0,258082.0,3818.25,3838.77,3705.08,3724.39,11728.11,11742.99,11646.8,11670.78,6041499,7636.62,7643.66,7501.56,7577.57,2389718700,1.16302,1.16848,1.16157,1.16229,3.38316,3.40295,3.37986,3.39288,3.78388,3.80265,3.7823,3.79168,3.78979,3.80202,3.78373,3.79456,60364.27,60421.29,59795.06,59888.03,42893947.0,2814.37,2816.88,2767.66,2792.81,2177672222,4189.39,4190.52,4145.28,4145.28,5767291,5.00651,5.0248,4.9939,4.99661,19424.07,19476.74,19387.18,19411.43,,4.30475,4.30561,4.29714,4.29896,11646.21,11650.44,11591.74,11592.66,66846261.0
2019-03-05,282.35,283.0,280.95,281.9,137,291.1,295.15,290.75,293.35,76864.0,255162.0,3723.01,3901.68,3716.09,3869.97,11684.14,11695.73,11648.49,11667.01,4120676,7582.29,7598.66,7543.54,7576.36,1992627300,1.16236,1.1659,1.15672,1.16351,3.39312,3.40372,3.38544,3.40111,3.79158,3.80956,3.7901,3.8056,3.79488,3.80149,3.78426,3.78795,59818.78,60136.04,59691.24,59743.42,27893773.0,2794.41,2796.44,2782.97,2789.65,1992050000,4145.45,4161.44,4130.0,4139.04,4631300,4.99682,5.01384,4.97389,5.00375,19396.26,19447.29,19376.3,19443.14,,4.29885,4.30527,4.29442,4.30055,11570.97,11627.78,11551.45,11620.74,71930465.0
2019-03-06,281.75,281.75,280.05,280.9,972,293.45,294.45,291.55,291.85,73668.0,259332.0,3868.47,3906.25,3843.2,3886.51,11694.37,11756.64,11694.37,11756.47,5259291,7575.38,7579.02,7499.87,7505.92,2085813300,1.1636,1.16538,1.16016,1.16484,3.40094,3.40869,3.39662,3.40228,3.80548,3.80993,3.79504,3.80075,3.78904,3.78971,3.7798,3.78218,59858.85,59978.81,59739.43,59978.8,35310457.0,2790.27,2790.27,2768.69,2771.45,2103666667,4146.41,4177.93,4140.46,4177.65,5312375,5.00392,5.00942,4.98678,5.00652,19445.18,19452.45,19357.17,19359.31,,4.30037,4.30215,4.29662,4.29803,11593.21,11652.77,11565.22,11587.63,73392391.0
2019-03-07,278.1,282.35,278.1,280.5,509,292.65,292.9,289.45,291.05,79327.0,259046.0,3886.51,3923.11,3868.47,3897.12,11749.08,11791.16,11744.79,11791.16,6708649,7483.79,7489.08,7397.19,7421.46,2269981200,1.1648,1.17116,1.15946,1.16874,3.40256,3.46011,3.40066,3.45341,3.80076,3.85942,3.79831,3.85438,3.78223,3.8134,3.78156,3.81143,59942.79,60131.08,59568.36,59638.3,33305748.0,2766.53,2767.25,2739.09,2748.93,2169366667,4174.72,4184.39,4162.83,4172.32,5061399,5.0064,5.04941,4.98568,5.04163,19354.1,19354.1,19136.8,19183.82,,4.29809,4.31502,4.29612,4.31375,11546.42,11612.95,11452.86,11517.8,114442939.0
2019-03-08,278.85,279.7,278.0,278.0,154,291.45,291.85,287.45,289.35,82976.0,256168.0,3898.64,3943.22,3883.5,3933.91,11826.84,11867.75,11791.01,11852.27,6478088,7334.35,7411.52,7332.92,7408.14,2088249900,1.16863,1.16985,1.15548,1.15861,3.4527,3.47116,3.43835,3.44644,3.85356,3.85612,3.82164,3.82965,3.81118,3.81597,3.79378,3.79914,59377.87,59507.53,59178.82,59436.39,30262646.0,2730.79,2744.13,2722.27,2743.07,1901738889,4157.69,4169.0,4140.62,4159.59,4894832,5.04083,5.04613,4.96668,4.98412,19180.26,19180.26,18984.46,19047.67,,4.31346,4.31631,4.29674,4.30182,11429.77,11475.55,11405.21,11457.84,90978420.0
2019-03-11,278.4,280.25,278.0,278.0,236,289.15,291.15,288.4,290.1,56711.0,254913.0,3935.46,3943.22,3853.56,3886.51,11853.59,11881.72,11806.08,11857.75,5755978,7442.56,7558.23,7442.4,7558.06,2071063500,1.15579,1.17974,1.15263,1.17523,3.4464,3.45535,3.42776,3.42919,3.82892,3.8343,3.81592,3.81755,3.79868,3.80132,3.77827,3.77975,59552.07,59660.42,59416.74,59469.72,34741919.0,2747.61,2784.0,2747.61,2783.3,2082794444,4160.55,4177.26,4149.99,4162.46,5481479,4.97185,5.07482,4.95328,5.05335,19063.01,19136.69,19033.05,19093.06,,4.30158,4.30458,4.29413,4.29987,11497.98,11550.59,11462.9,11543.48,84907367.0
2019-03-12,279.75,280.75,278.6,280.15,226,290.65,295.7,290.5,292.85,84799.0,258881.0,3886.51,3910.83,3832.89,3898.64,11884.63,11917.4,11844.39,11853.66,7680470,7571.85,7611.13,7560.46,7591.03,2010102000,1.17495,1.17773,1.15548,1.15845,3.42931,3.44189,3.41445,3.41983,3.81765,3.82656,3.80352,3.80682,3.77981,3.79383,3.77648,3.77852,59855.42,59855.42,59492.87,59669.47,36453696.0,2787.34,2798.32,2786.73,2791.52,1896794444,4174.49,4190.61,4163.76,4169.21,7493104,5.05227,5.06422,4.96873,4.97877,19096.35,19232.4,19096.35,19143.96,,4.29998,4.30537,4.29573,4.2978,11612.46,11618.73,11499.47,11524.17,99821650.0
2019-03-13,278.5,280.45,278.5,280.45,29,292.95,293.95,291.35,293.55,63018.0,258775.0,3898.64,3904.72,3861.0,3881.99,11868.25,11894.54,11834.21,11870.18,4582987,7621.38,7677.07,7619.46,7643.41,2200705500,1.15845,1.18021,1.15738,1.17391,3.42004,3.42774,3.40821,3.40856,3.80692,3.81466,3.79223,3.79223,3.77866,3.78851,3.77728,3.78059,59546.66,59914.15,59515.79,59895.92,42786588.0,2799.78,2821.24,2799.78,2810.92,2092305556,4162.36,4215.32,4160.53,4213.36,6036610,4.97884,5.07442,4.97596,5.04709,19112.69,19181.56,19090.36,19180.09,,4.29801,4.30437,4.29603,4.29939,11499.32,11586.9,11486.74,11572.41,84094074.0
2019-03-14,281.0,281.4,280.5,280.5,22,293.25,293.45,288.2,289.15,83768.0,260492.0,3881.99,3924.65,3824.09,3885.0,11918.02,11929.51,11866.12,11889.26,4760572,7644.79,7653.1,7627.02,7630.91,2024154300,1.17394,1.17662,1.16793,1.17177,3.40845,3.41439,3.39827,3.40724,3.79214,3.81066,3.79214,3.80585,3.78053,3.79389,3.78048,3.79178,59929.65,60057.02,59760.58,60002.72,33627815.0,2810.38,2815.0,2803.46,2808.48,1927627778,4209.5,4220.31,4188.41,4220.31,7233077,5.0471,5.06084,5.02226,5.042,19176.31,19344.54,19149.3,19283.06,,4.29928,4.30586,4.29822,4.30288,11573.42,11635.76,11541.1,11587.47,95046765.0
2019-03-15,281.5,286.0,281.5,286.0,453,288.9,292.45,288.4,290.6,83232.0,255602.0,3885.0,3941.66,3883.5,3933.91,11928.14,11975.57,11914.32,11975.57,3523745,7658.41,7714.96,7652.04,7688.53,3205886700,1.17179,1.17522,1.16632,1.17351,3.40708,3.41338,3.39919,3.40537,3.80585,3.80891,3.79215,3.79615,3.79178,3.79434,3.78374,3.78812,60066.63,60907.28,59971.09,60706.57,92878911.0,2810.79,2830.73,2810.79,2822.48,3312627778,4221.97,4284.7,4212.15,4280.64,12379788,5.04293,5.05317,5.01889,5.04546,19304.31,19495.58,19304.31,19491.03,,4.30312,4.30634,4.29811,4.29944,11608.67,11725.66,11575.33,11685.69,206510720.0
2019-03-18,285.65,285.65,284.0,285.0,377,290.95,293.25,289.9,290.9,71948.0,256622.0,4004.81,4048.58,3972.98,4009.62,12001.28,12023.52,11941.28,11941.28,4967678,7696.38,7737.66,7677.74,7714.48,2115275700,1.17353,1.17494,1.16348,1.16841,3.40463,3.40699,3.39218,3.39822,3.79586,3.79901,3.78222,3.78565,3.78885,3.79033,3.77897,3.78036,60811.53,60929.65,60636.55,60683.38,40494690.0,2822.61,2835.41,2821.99,2832.94,1973438889,4278.17,4282.89,4263.63,4275.4,14269860,5.04541,5.05192,4.99272,5.01371,19491.03,19558.34,19397.96,19486.7,,4.29936,4.30317,4.2888,4.29105,11685.54,11712.36,11635.88,11657.06,75508619.0
2019-03-19,284.25,287.0,284.2,286.35,171,291.25,294.4,290.8,292.3,79578.0,253741.0,4009.62,4045.31,3985.65,4029.01,12023.97,12040.3,11940.07,11998.44,4994395,7747.4,7767.9,7699.16,7723.95,2262838800,1.16844,1.17177,1.16694,1.16858,3.39858,3.40544,3.38722,3.39106,3.78602,3.7873,3.77391,3.77656,3.78069,3.78507,3.77402,3.7803,60767.32,61091.6,60713.07,60788.46,46284555.0,2840.76,2852.42,2823.27,2832.57,2011233333,4276.19,4287.55,4263.23,4263.23,17993634,5.01433,5.02836,5.00588,5.01056,19485.06,19556.81,19456.82,19551.29,,4.29147,4.29535,4.28622,4.28774,11672.76,11823.29,11652.02,11788.41,94580655.0
2019-03-20,285.7,285.7,284.2,284.2,35,291.95,294.2,290.75,292.1,79271.0,255284.0,4027.39,4070.0,4004.81,4063.39,12063.55,12063.55,11982.06,12036.44,3838718,7721.95,7779.24,7674.04,7728.97,2254692000,1.16856,1.16902,1.1539,1.15531,3.39084,3.39159,3.3776,3.38329,3.77655,3.78138,3.73963,3.74622,3.78075,3.78569,3.77477,3.77895,60763.84,60885.92,60604.55,60788.38,30782824.0,2831.34,2843.54,2812.43,2824.23,2095111111,4262.46,4266.73,4249.51,4265.91,7357217,5.01101,5.01245,4.93792,4.94316,19555.96,19560.1,19380.45,19388.98,,4.28788,4.28969,4.27827,4.27866,11704.44,11721.41,11596.2,11603.89,109193454.0
2019-03-21,284.9,284.9,284.2,284.2,18,292.75,296.9,289.2,290.6,107474.0,257095.0,4063.39,4083.3,3957.26,4000.0,12049.39,12074.59,12014.63,12070.7,3334366,7705.43,7850.11,7705.43,7838.96,2309729400,1.15527,1.15773,1.14644,1.15351,3.38374,3.4109,3.37979,3.39982,3.74621,3.78064,3.74099,3.7667,3.77894,3.80311,3.77495,3.79769,60892.97,60976.51,60700.35,60976.51,36232626.0,2819.72,2860.31,2817.38,2854.88,1970444444,4278.55,4285.33,4261.25,4279.59,10928730,4.94321,4.95467,4.91113,4.94298,19389.67,19389.67,19217.72,19347.58,,4.27884,4.28935,4.27763,4.28516,11566.87,11582.54,11467.79,11549.96,103657574.0
