Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Otwarcie_bch_v_d,Najwyzszy_bch_v_d,Najnizszy_bch_v_d,Zamkniecie_bch_v_d,Otwarcie_bnb_v_d,Najwyzszy_bnb_v_d,Najnizszy_bnb_v_d,Zamkniecie_bnb_v_d,Otwarcie_btc_v_d (1),Najwyzszy_btc_v_d (1),Najnizszy_btc_v_d (1),Zamkniecie_btc_v_d (1),Otwarcie_comp_v_d,Najwyzszy_comp_v_d,Najnizszy_comp_v_d,Zamkniecie_comp_v_d,Otwarcie_eurchf_d,Najwyzszy_eurchf_d,Najnizszy_eurchf_d,Zamkniecie_eurchf_d,Otwarcie_eurpln_d,Najwyzszy_eurpln_d,Najnizszy_eurpln_d,Zamkniecie_eurpln_d,Otwarcie_eurusd_d,Najwyzszy_eurusd_d,Najnizszy_eurusd_d,Zamkniecie_eurusd_d,Otwarcie_fw20_d,Najwyzszy_fw20_d,Najnizszy_fw20_d,Zamkniecie_fw20_d,Wolumen,LOP,Otwarcie_mkr_v_d,Najwyzszy_mkr_v_d,Najnizszy_mkr_v_d,Zamkniecie_mkr_v_d,Otwarcie_usdchf_d,Najwyzszy_usdchf_d,Najnizszy_usdchf_d,Zamkniecie_usdchf_d,Otwarcie_usdeur_d,Najwyzszy_usdeur_d,Najnizszy_usdeur_d,Zamkniecie_usdeur_d,Otwarcie_usdpln_d,Najwyzszy_usdpln_d,Najnizszy_usdpln_d,Zamkniecie_usdpln_d,Otwarcie_wig20_d,Najwyzszy_wig20_d,Najnizszy_wig20_d,Zamkniecie_wig20_d,Wolumen_wig20_d,Otwarcie_wig_d,Najwyzszy_wig_d,Najnizszy_wig_d,Zamkniecie_wig_d,Wolumen_wig_d
2020-06-19,229.89,232.42,226.61,229.56,235.08,236.62,230.41,233.97,16.07,16.27,15.9,16.0,9365.07,9419.9,9239.6,9324.16,291.06,291.23,205.48,211.38,1.06621,1.06783,1.06366,1.06505,4.44961,4.47115,4.44269,4.46589,1.12046,1.12542,1.11684,1.11865,1792,1804,1792,1795,19820,47039.0,518.67,535.3,511.8,516.01,0.95158,0.95308,0.9488,0.95208,0.89249,0.89538,0.88856,0.89393,3.97123,4.00059,3.95457,3.99219,1791.68,1809.23,1791.68,1807.85,91765353,50501.03,50676.93,50458.76,50670.08,118188907.0
2020-06-22,229.42,246.74,227.09,243.12,232.08,243.86,229.69,242.33,15.99,16.58,15.91,16.47,9328.63,9773.86,9282.75,9690.25,360.19,360.19,233.69,287.37,1.06381,1.06773,1.06381,1.06725,4.45598,4.47086,4.43657,4.44032,1.11835,1.12693,1.11687,1.12633,1789,1802,1780,1790,13924,28261.0,512.05,519.89,498.87,519.89,0.95123,0.95273,0.94654,0.94755,0.89417,0.89536,0.88737,0.88784,3.98409,4.00198,3.93975,3.94229,1805.25,1807.19,1786.99,1797.05,43852662,50642.94,50815.34,50300.67,50606.02,87416733.0
2020-06-23,243.07,244.84,240.89,244.16,242.3,244.21,239.37,242.2,16.42,16.57,16.28,16.41,9689.26,9720.09,9581.07,9649.24,287.31,343.59,242.02,258.75,1.06717,1.0712,1.06605,1.06857,4.44013,4.45419,4.43098,4.44756,1.12628,1.13485,1.12335,1.13089,1802,1844,1798,1824,19480,27922.0,519.84,524.03,495.97,502.75,0.94752,0.94938,0.94205,0.94489,0.88788,0.89019,0.88117,0.88426,3.9423,3.95853,3.91365,3.9328,1807.1,1847.33,1806.21,1825.99,44376322,50942.9,51863.82,50841.55,51438.3,102495651.0
2020-06-24,244.16,249.12,231.1,234.6,242.2,245.35,229.66,232.39,16.41,16.66,15.95,16.05,9648.6,9664.38,9209.0,9265.66,258.84,264.0,190.22,207.92,1.06843,1.06993,1.06609,1.06671,4.44742,4.45902,4.44229,4.45514,1.13082,1.1332,1.12485,1.1255,1827,1833,1783,1785,18570,29277.0,502.75,504.71,470.07,487.26,0.94482,0.94862,0.94333,0.94776,0.88431,0.88901,0.88246,0.88849,3.9329,3.96204,3.92393,3.95835,1830.39,1836.89,1784.23,1784.23,38481948,51616.42,51694.81,50478.37,50479.64,84756272.0
2020-06-25,234.61,235.58,227.46,234.09,232.4,234.71,226.36,233.07,16.05,16.18,15.5,15.99,9265.2,9328.81,9005.67,9301.57,207.92,253.0,197.55,234.32,1.06662,1.0677,1.06354,1.06443,4.4547,4.47242,4.44752,4.45479,1.12547,1.12598,1.11905,1.12163,1779,1799,1756,1793,20881,29313.0,487.26,487.26,465.36,465.36,0.94771,0.95078,0.94759,0.949,0.88852,0.89362,0.88812,0.89156,3.95809,3.99265,3.9571,3.97171,1781.84,1798.8,1759.21,1793.36,33804564,50346.03,50767.04,49870.68,50658.89,69576460.0
2020-06-26,234.09,234.31,227.6,230.3,233.07,233.33,228.12,230.25,15.97,16.0,15.53,15.77,9301.64,9309.94,9045.11,9174.83,234.32,272.85,226.3,260.88,1.06431,1.06464,1.06283,1.06415,4.45462,4.47418,4.45112,4.46753,1.12153,1.12394,1.11955,1.12284,1798,1805,1754,1761,17841,29394.0,465.51,468.65,453.25,460.7,0.94898,0.94999,0.94677,0.94773,0.89164,0.89322,0.88973,0.8906,3.97192,3.99063,3.96459,3.97878,1799.33,1800.49,1759.37,1759.43,27866129,50783.4,50806.32,49725.89,49725.89,57403107.0
2020-06-29,225.14,229.07,221.21,228.39,223.36,224.29,218.42,224.13,15.39,15.56,15.19,15.51,9124.89,9233.84,9027.25,9212.15,246.8,247.84,230.68,235.27,1.06339,1.06987,1.06339,1.06927,4.46819,4.47105,4.45369,4.45651,1.1222,1.1288,1.12173,1.1241,1756,1770,1748,1766,14648,29604.0,449.7,457.83,441.63,454.61,0.9476,0.95249,0.94418,0.95122,0.89111,0.89148,0.8859,0.8896,3.98165,3.98375,3.95608,3.96451,1758.46,1771.21,1750.91,1769.47,32076105,49593.24,49972.31,49536.58,49972.05,78492799.0
2020-06-30,228.39,229.88,223.01,226.31,224.14,227.14,220.57,222.23,15.5,15.6,15.24,15.44,9210.95,9232.66,9069.9,9163.73,235.27,242.55,212.38,220.0,1.06924,1.07046,1.06313,1.06391,4.45641,4.47122,4.43818,4.44672,1.12408,1.12619,1.11913,1.12323,1769,1775,1751,1754,12787,30340.0,454.61,461.75,440.53,455.64,0.95122,0.95326,0.94616,0.94719,0.88962,0.89355,0.88795,0.89029,3.96451,3.98905,3.94544,3.95887,1770.24,1777.07,1754.41,1758.82,33776211,50157.78,50167.33,49485.53,49569.17,86804296.0
2020-07-01,226.22,232.77,224.22,231.25,222.23,226.69,221.25,224.29,15.43,15.87,15.22,15.83,9163.43,9299.29,9097.79,9243.83,220.0,220.13,210.05,211.67,1.064,1.06618,1.06127,1.06417,4.44667,4.48033,4.4344,4.47433,1.12322,1.12752,1.11855,1.12505,1759,1778,1737,1775,17213,30776.0,455.67,457.92,444.33,445.28,0.94728,0.94939,0.94451,0.94589,0.8903,0.89401,0.8869,0.88885,3.95874,3.98706,3.948,3.97701,1760.72,1774.79,1739.93,1772.38,30478139,49822.43,50137.51,49248.33,50104.2,55672407.0
2020-07-02,231.26,232.1,223.23,228.17,224.3,225.43,217.72,221.15,15.83,15.97,15.07,15.44,9243.86,9267.63,8956.73,9152.23,211.46,211.7,176.3,177.41,1.06397,1.06615,1.06178,1.06271,4.4729,4.47871,4.46135,4.46463,1.12509,1.13024,1.1224,1.12398,1785,1809,1779,1800,18292,30296.0,445.46,458.99,430.61,434.21,0.94568,0.94651,0.94268,0.94549,0.88882,0.89095,0.88477,0.8897,3.9756,3.97926,3.94905,3.97218,1778.45,1809.74,1778.45,1804.01,36329707,50345.25,51062.22,50297.92,50937.18,62064339.0
2020-07-03,227.84,228.14,225.61,226.9,221.26,223.47,219.22,222.43,15.44,15.48,15.29,15.38,9141.33,9144.84,9059.2,9100.2,177.41,195.2,171.08,177.95,1.0625,1.06379,1.062,1.06237,4.46416,4.47161,4.45584,4.46441,1.12393,1.12492,1.12196,1.12448,1804,1808,1793,1801,9410,30807.0,434.21,449.56,432.11,445.28,0.94535,0.94702,0.94464,0.94477,0.88974,0.8913,0.88895,0.8893,3.97194,3.9836,3.96124,3.9702,1811.07,1812.22,1796.23,1800.96,15910650,51096.81,51130.2,50792.84,50959.44,37857969.0
2020-07-06,226.29,240.72,226.29,239.04,219.52,241.42,219.52,238.77,15.41,16.15,15.41,16.04,9039.31,9350.81,9039.31,9284.22,205.92,207.39,186.36,192.37,1.06275,1.06581,1.0626,1.06567,4.46467,4.47362,4.45832,4.46431,1.1245,1.13453,1.12427,1.13107,1830,1835,1805,1814,15997,31804.0,458.9,490.26,458.57,466.35,0.94485,0.94527,0.93846,0.94218,0.88936,0.88939,0.88142,0.88412,3.96722,3.97142,3.93724,3.94699,1820.81,1833.77,1808.34,1818.55,21278639,51509.88,51727.42,51235.45,51480.18,52737288.0
2020-07-07,238.95,243.71,234.77,238.21,238.65,244.25,235.18,236.7,16.04,16.85,15.97,16.53,9280.13,9375.67,9209.21,9248.45,192.37,197.16,183.22,185.0,1.06566,1.06663,1.06216,1.06286,4.46483,4.48363,4.46176,4.47638,1.13106,1.13326,1.12592,1.12741,1807,1811,1793,1799,13474,31761.0,465.88,471.35,455.0,456.38,0.94218,0.94528,0.94087,0.94275,0.88413,0.88816,0.88241,0.88699,3.94749,3.97185,3.93764,3.9705,1816.46,1816.46,1794.61,1800.93,21869632,51421.16,51422.65,50923.0,50973.66,51384568.0
2020-07-08,238.22,248.94,237.91,247.6,236.7,245.94,236.08,243.99,16.53,17.41,16.53,17.28,9246.92,9471.56,9236.79,9434.18,185.24,190.0,180.23,185.82,1.06294,1.06448,1.06147,1.06353,4.47662,4.48595,4.47011,4.47512,1.12748,1.1351,1.12625,1.13328,1790,1795,1778,1790,11543,32227.0,456.38,469.3,453.41,461.64,0.94264,0.94325,0.93702,0.93845,0.88693,0.8879,0.88098,0.88239,3.97045,3.97569,3.94665,3.9488,1797.88,1797.88,1780.87,1788.22,18721169,50850.59,50892.99,50540.98,50726.22,50401702.0
2020-07-09,247.59,248.31,238.09,241.83,243.97,245.38,233.25,237.26,17.28,17.48,16.47,16.83,9435.22,9468.36,9171.47,9253.41,185.82,188.73,176.2,178.75,1.06324,1.06477,1.06032,1.06136,4.47483,4.4799,4.46092,4.47085,1.13321,1.13704,1.12806,1.12842,1790,1802,1788,1792,9537,31873.0,461.64,462.88,452.85,453.56,0.93826,0.94101,0.93627,0.94057,0.88245,0.88648,0.87948,0.88619,3.94881,3.96678,3.93096,3.96202,1791.68,1802.31,1789.08,1791.68,23146063,50930.01,51051.44,50813.47,50844.47,54340522.0
2020-07-10,241.85,242.13,235.97,239.08,237.2,239.74,232.79,236.55,16.83,17.19,16.44,17.11,9253.93,9255.25,9128.87,9216.37,179.33,181.0,173.42,174.17,1.06107,1.06403,1.06073,1.06365,4.47028,4.48228,4.46275,4.4654,1.1284,1.13248,1.1255,1.13002,1778,1792,1771,1792,13126,31109.0,453.56,455.45,447.68,448.11,0.94033,0.94313,0.9385,0.94127,0.88621,0.88849,0.88302,0.88494,3.96161,3.97746,3.94221,3.95161,1781.84,1797.27,1772.5,1797.27,19017746,50499.24,50934.9,50334.91,50933.53,44477575.0
2020-07-13,239.11,245.26,237.49,239.95,235.41,237.84,225.06,230.73,18.23,19.0,17.74,18.32,9269.46,9336.28,9203.01,9249.25,175.21,177.96,157.44,164.74,1.06354,1.07032,1.06346,1.06834,4.46492,4.49489,4.46184,4.49274,1.13042,1.13749,1.13011,1.13462,1817,1822,1799,1805,10578,31969.0,463.14,466.59,448.1,449.0,0.94084,0.94376,0.93927,0.94158,0.88463,0.88487,0.87913,0.88135,3.9498,3.96175,3.9371,3.95968,1806.55,1814.47,1799.91,1801.64,22254102,51381.34,51421.63,51104.5,51168.14,57094952.0
2020-07-14,239.95,242.02,237.06,240.26,230.73,232.17,226.5,229.98,18.32,18.73,17.82,17.97,9249.72,9279.27,9118.97,9244.36,165.2,168.0,159.88,164.09,1.06835,1.07217,1.06508,1.07147,4.49321,4.49558,4.47086,4.47484,1.1346,1.14087,1.13254,1.14024,1794,1794,1760,1770,20001,33597.0,449.0,458.37,446.16,456.68,0.94161,0.94245,0.93805,0.93969,0.88137,0.88297,0.87652,0.87701,3.96018,3.9657,3.92071,3.92448,1797.85,1798.4,1763.64,1771.7,37539275,50931.58,50932.97,50303.79,50443.27,70822448.0
2020-07-15,240.28,241.33,236.68,238.69,229.98,230.91,225.92,227.82,17.97,18.16,17.42,17.54,9243.73,9272.45,9162.02,9226.55,164.09,167.42,160.36,160.52,1.07139,1.0788,1.07016,1.07802,4.47503,4.47925,4.46731,4.4765,1.14027,1.14517,1.13914,1.14126,1788,1797,1778,1795,15064,34546.0,456.68,465.66,450.39,456.57,0.9396,0.94575,0.93704,0.94458,0.87699,0.87786,0.87323,0.87622,3.92438,3.92675,3.90292,3.9224,1783.18,1798.58,1779.98,1794.78,31622756,50822.16,51063.02,50680.05,51008.62,66550687.0
2020-07-16,238.72,239.15,230.13,232.82,227.82,228.0,217.81,223.42,17.54,17.74,16.53,17.1,9227.16,9230.14,9037.89,9126.44,160.52,163.68,152.68,154.15,1.07792,1.07972,1.07473,1.07607,4.47671,4.49474,4.47424,4.48427,1.14124,1.14417,1.13706,1.13809,1786,1795,1779,1794,8854,34097.0,456.57,458.04,441.95,441.95,0.94452,0.94679,0.94295,0.94551,0.87624,0.87946,0.874,0.87867,3.92267,3.94601,3.91271,3.94019,1791.04,1799.18,1780.17,1799.08,24143168,50898.32,51121.23,50773.63,51121.23,63047255.0
2020-07-17,232.82,234.47,231.76,232.65,223.35,225.24,221.87,222.12,17.11,17.47,16.97,17.1,9126.58,9181.93,9083.27,9154.51,153.94,176.57,153.79,165.45,1.07609,1.07692,1.07298,1.07298,4.48427,4.48549,4.47503,4.47823,1.13809,1.14437,1.13777,1.14373,1795,1798,1786,1796,6345,33923.0,441.86,450.94,439.94,448.41,0.94553,0.94587,0.93803,0.93814,0.87858,0.87891,0.87384,0.87433,3.94019,3.94109,3.91317,3.91545,1800.7,1800.7,1785.44,1796.04,28251410,51186.23,51186.59,50858.03,51046.47,60633073.0
2020-07-20,235.71,239.85,234.35,236.11,226.31,228.82,221.11,223.0,17.85,18.32,17.26,17.53,9175.91,9232.19,9137.99,9174.18,163.11,174.93,155.61,159.77,1.07333,1.07759,1.07203,1.07508,4.48383,4.48674,4.45284,4.45727,1.14189,1.14677,1.14026,1.14439,1795,1842,1788,1842,14831,32848.0,468.76,469.75,450.2,450.65,0.93996,0.94103,0.9374,0.93944,0.87574,0.87699,0.87202,0.87383,3.92555,3.9261,3.8899,3.8949,1795.09,1840.6,1789.04,1840.6,43201680,51018.23,52170.68,50954.06,52170.68,95379772.0
2020-07-21,236.1,246.83,235.73,244.9,222.98,232.33,222.45,229.15,17.53,17.99,17.4,17.64,9174.11,9430.5,9161.04,9383.57,159.77,162.52,157.02,158.8,1.07508,1.0762,1.07219,1.07577,4.45728,4.46103,4.42707,4.43326,1.14438,1.15399,1.14239,1.15327,1855,1887,1841,1841,19184,32751.0,450.65,459.61,449.72,459.61,0.93945,0.93975,0.93216,0.9328,0.87384,0.87536,0.86656,0.8671,3.89495,3.89909,3.84122,3.84408,1852.56,1884.22,1840.87,1845.34,63348457,52502.1,53332.13,52413.2,52537.11,129431793.0
2020-07-22,244.63,247.73,241.91,247.41,229.4,233.76,227.88,232.68,17.63,17.83,17.46,17.73,9381.85,9394.34,9293.14,9381.49,158.69,160.03,153.75,158.42,1.07576,1.07947,1.07422,1.07549,4.43293,4.44681,4.41599,4.42183,1.15328,1.16003,1.15074,1.15726,1841,1848,1831,1832,12417,33212.0,458.21,490.77,456.74,484.52,0.93278,0.93516,0.92869,0.92934,0.86709,0.86901,0.86205,0.86411,3.84375,3.85987,3.81009,3.82095,1844.74,1847.0,1830.61,1830.61,28036885,52565.85,52589.93,52145.34,52145.96,65657495.0
2020-07-23,247.61,280.76,247.3,275.03,232.68,242.99,232.34,238.81,17.73,18.66,17.7,18.62,9383.91,9673.04,9376.78,9618.66,158.42,163.41,155.54,157.03,1.07551,1.07739,1.07159,1.07318,4.4219,4.42915,4.40075,4.4102,1.15735,1.16267,1.15404,1.15958,1839,1843,1816,1819,12404,33159.0,484.55,598.48,484.55,536.48,0.92928,0.92992,0.92455,0.92547,0.86404,0.86652,0.86009,0.86238,3.8207,3.82804,3.78596,3.80323,1837.64,1842.84,1817.78,1820.25,22437877,52435.82,52435.82,51873.52,51890.42,66738334.0
2020-07-24,275.04,287.68,268.68,285.57,238.81,239.45,232.85,238.17,18.62,19.53,18.27,19.4,9619.07,9647.78,9477.32,9611.2,157.0,158.52,155.59,156.37,1.0733,1.07492,1.07125,1.07418,4.41039,4.41752,4.40108,4.40456,1.15958,1.16479,1.15814,1.16421,1806,1812,1789,1811,13502,32696.0,536.48,552.53,502.74,518.01,0.92549,0.92606,0.92155,0.92267,0.86233,0.86345,0.85852,0.85895,3.80342,3.80859,3.78257,3.7833,1809.5,1810.65,1790.53,1810.33,20018033,51314.57,51672.44,51114.47,51672.44,54528437.0
2020-07-27,310.79,329.67,310.24,322.65,247.09,271.78,247.09,271.67,19.52,19.81,18.5,19.63,9889.27,11132.18,9889.27,11125.84,156.32,158.55,123.39,137.4,1.0732,1.0838,1.07281,1.08144,4.40857,4.40913,4.38626,4.39411,1.16448,1.17815,1.16424,1.17505,1814,1836,1806,1836,12793,32361.0,517.01,531.86,501.51,512.6,0.92161,0.92302,0.91667,0.92034,0.85875,0.85893,0.84879,0.85103,3.7852,3.78675,3.72719,3.73952,1811.4,1833.8,1805.84,1830.87,29472596,51785.78,52235.5,51595.76,52215.51,67394524.0
2020-07-28,322.61,333.53,306.73,318.59,271.79,297.79,265.21,292.21,19.63,20.67,19.49,20.38,11123.26,11395.93,10604.47,11025.21,137.58,144.39,130.02,137.91,1.08126,1.08278,1.07437,1.07528,4.39425,4.4189,4.38962,4.41155,1.17512,1.17737,1.16991,1.17211,1835,1842,1805,1827,14755,32566.0,511.66,520.95,499.2,514.85,0.92013,0.92275,0.91555,0.91739,0.85098,0.85477,0.84935,0.85316,3.73942,3.7691,3.7296,3.76376,1831.03,1841.46,1806.06,1823.52,33304887,52215.77,52473.45,51796.17,52159.95,87066597.0
2020-07-29,318.56,325.36,313.1,323.7,292.21,294.77,285.84,293.88,20.38,20.42,19.93,20.13,11023.71,11348.34,10857.62,11297.07,138.13,140.46,132.02,132.03,1.07527,1.07826,1.07494,1.07616,4.41155,4.42658,4.40647,4.40811,1.17204,1.18053,1.17142,1.17928,1824,1829,1807,1825,9791,33205.0,514.85,546.46,513.38,541.37,0.91738,0.91875,0.91184,0.91256,0.85321,0.85366,0.84708,0.84798,3.76376,3.77675,3.73385,3.73799,1819.4,1828.24,1804.21,1824.53,26311655,52021.23,52154.53,51596.81,52045.58,81739638.0
2020-07-30,323.73,340.91,314.9,335.91,293.69,300.52,281.29,293.14,20.1,20.12,19.6,19.94,11301.23,11319.1,10876.92,11097.26,132.03,134.84,131.47,132.49,1.07616,1.07749,1.07339,1.07699,4.40811,4.42075,4.39881,4.40899,1.17928,1.18483,1.17312,1.18424,1825,1825,1762,1762,22591,32973.0,540.0,570.99,535.89,569.6,0.91247,0.91514,0.90788,0.90943,0.84798,0.85243,0.844,0.84442,3.73799,3.76143,3.71995,3.72304,1827.17,1827.17,1762.74,1763.22,38548780,51976.96,52036.29,50024.6,50024.63,108343382.0
2020-07-31,335.87,349.46,329.21,347.73,293.14,306.29,287.62,302.54,19.93,20.88,19.92,20.56,11097.37,11453.32,10984.01,11397.67,132.49,139.93,129.03,135.94,1.07668,1.07977,1.07473,1.07722,4.40923,4.4163,4.39941,4.41226,1.18435,1.19078,1.17638,1.17823,1775,1792,1763,1764,17448,32118.0,569.6,581.09,552.8,558.95,0.90908,0.91484,0.90564,0.91427,0.84434,0.85007,0.83979,0.84873,3.72289,3.75114,3.69908,3.74482,1767.31,1793.13,1765.42,1767.54,36031300,50173.61,50945.41,50167.24,50468.16,73599118.0
2020-08-03,377.59,398.01,367.27,384.09,286.9,304.56,280.08,296.77,20.89,22.52,20.76,21.73,11137.39,11475.67,10955.56,11222.75,127.35,132.7,126.16,127.71,1.07605,1.08385,1.07531,1.07931,4.41818,4.4251,4.40691,4.41183,1.17766,1.17965,1.16962,1.17606,1774,1814,1766,1800,16749,32031.0,567.85,609.13,566.71,603.56,0.91372,0.924,0.9128,0.91774,0.84914,0.85498,0.84771,0.8503,3.75165,3.77954,3.74125,3.75138,1769.31,1815.5,1768.56,1804.38,20034373,50659.32,51727.31,50637.27,51534.26,56029017.0
2020-08-04,383.35,402.48,380.92,391.99,294.22,302.9,282.05,289.3,21.69,22.43,21.51,22.39,11183.99,11414.43,11028.59,11241.09,127.37,133.48,125.08,130.65,1.07896,1.08114,1.07393,1.0775,4.41181,4.41331,4.39418,4.39758,1.17624,1.18056,1.1722,1.17972,1812,1830,1802,1810,18709,31425.0,602.9,613.14,578.5,582.42,0.9173,0.91885,0.91304,0.91335,0.85017,0.8531,0.84706,0.84766,3.75079,3.75843,3.7231,3.72765,1813.7,1831.17,1804.3,1811.46,20228370,51843.2,52186.49,51469.83,51690.75,58820579.0
2020-08-05,391.93,407.61,384.24,405.66,289.3,298.52,284.33,297.3,22.37,23.57,22.12,23.26,11236.37,11790.62,11105.46,11779.11,130.65,141.42,128.83,137.15,1.0775,1.07931,1.07625,1.0776,4.39764,4.40483,4.3905,4.40049,1.17972,1.19051,1.17933,1.1866,1820,1843,1820,1835,17076,31114.0,581.13,600.72,578.69,596.2,0.91332,0.91391,0.90505,0.9081,0.84766,0.84794,0.83998,0.84274,3.7277,3.72875,3.69385,3.70847,1819.96,1844.2,1819.96,1833.2,24197285,51981.39,52433.48,51981.39,52289.67,56759698.0
2020-08-06,405.78,405.92,392.97,395.58,297.3,319.62,287.67,310.17,23.26,23.33,22.58,22.83,11779.73,11909.57,11560.63,11747.23,137.15,142.62,133.01,136.61,1.07745,1.08218,1.07524,1.08043,4.4006,4.41981,4.39518,4.41474,1.18659,1.19159,1.18184,1.18767,1835,1840,1807,1815,18555,31033.0,596.2,598.71,579.04,587.06,0.90812,0.91292,0.90657,0.9097,0.84276,0.84614,0.83921,0.84198,3.70858,3.73015,3.68898,3.71712,1834.67,1841.68,1810.63,1818.64,19951007,52421.19,52540.24,51675.8,51816.87,50530772.0
2020-08-07,395.61,398.29,365.76,379.46,310.21,325.82,281.69,304.83,22.82,23.02,21.55,22.25,11747.95,11911.96,11354.17,11602.49,136.45,153.46,136.21,152.14,1.08042,1.08139,1.07537,1.07622,4.41533,4.42518,4.4038,4.41329,1.18767,1.18831,1.17557,1.17868,1816,1822,1806,1813,13820,31978.0,587.15,591.63,562.02,576.31,0.90969,0.91582,0.9092,0.91308,0.84183,0.85065,0.84153,0.84841,3.71696,3.75271,3.71635,3.74428,1818.62,1824.29,1809.07,1817.23,21923481,51778.16,51819.9,51419.26,51732.44,59036934.0
2020-08-10,389.39,399.93,386.88,393.93,297.95,309.24,295.67,300.98,22.43,22.8,22.2,22.46,11650.41,12072.04,11644.6,11839.01,173.38,188.16,168.73,175.75,1.07593,1.07928,1.07436,1.07485,4.40851,4.41497,4.3968,4.40016,1.17864,1.18005,1.17362,1.17394,1819,1830,1809,1819,7995,32629.0,592.54,633.72,590.12,627.93,0.91286,0.91845,0.91217,0.91559,0.84836,0.85206,0.84742,0.85183,3.74,3.7529,3.73097,3.74819,1822.48,1832.65,1812.95,1823.15,16618758,51894.82,52087.1,51731.15,51934.45,36369210.0
2020-08-11,393.91,398.32,367.29,373.78,301.04,305.91,271.21,277.83,22.46,22.75,20.7,21.15,11843.57,11939.88,11141.58,11302.45,175.75,190.89,155.0,190.89,1.07485,1.07932,1.07357,1.07686,4.40041,4.40933,4.39519,4.40701,1.17394,1.18071,1.17226,1.17434,1832,1857,1826,1848,14415,33255.0,627.93,629.8,584.25,584.7,0.91559,0.91779,0.91055,0.91714,0.85183,0.85305,0.84695,0.85168,3.7484,3.75899,3.72655,3.75276,1830.21,1857.95,1822.13,1847.73,23937974,52055.51,52721.16,52032.45,52420.67,57596649.0
2020-08-12,373.79,389.48,366.5,382.7,277.83,290.1,271.52,282.11,21.15,22.0,20.63,21.51,11299.68,11620.8,11188.04,11509.61,189.58,263.95,186.56,224.16,1.07673,1.07875,1.07388,1.07491,4.40715,4.41432,4.39561,4.40242,1.17417,1.18145,1.17114,1.17844,1840,1856,1838,1852,9916,33606.0,584.7,826.77,581.8,716.04,0.91705,0.91979,0.90984,0.91213,0.85171,0.85387,0.84642,0.84859,3.75275,3.76348,3.72469,3.73585,1848.54,1856.84,1839.14,1855.86,17234179,52328.26,52517.36,52170.03,52487.84,50196828.0
2020-08-13,382.8,421.41,377.68,418.93,282.1,291.81,274.89,291.17,21.5,21.7,20.67,21.65,11509.1,11733.09,11286.85,11697.92,224.35,234.59,186.24,202.26,1.07494,1.07906,1.07439,1.07499,4.40244,4.40384,4.39357,4.39863,1.17842,1.1864,1.17841,1.18147,1854,1883,1848,1855,16484,32919.0,716.04,851.57,707.25,775.58,0.91215,0.91223,0.90824,0.90987,0.84852,0.84859,0.84289,0.8464,3.73584,3.7364,3.70658,3.723,1856.65,1881.46,1854.78,1858.35,14609934,52596.37,53158.36,52565.91,52706.25,45577967.0
2020-08-14,419.0,444.44,418.76,438.04,291.22,298.29,287.88,294.32,21.65,23.31,21.3,22.96,11697.43,11861.68,11660.86,11773.93,202.23,216.62,192.01,194.19,1.07499,1.07725,1.07413,1.07653,4.39863,4.40439,4.38971,4.3979,1.18147,1.18504,1.17823,1.18373,1855,1864,1839,1855,11760,33184.0,775.1,817.37,720.0,725.38,0.90987,0.91224,0.90871,0.90944,0.84638,0.84873,0.84385,0.84479,3.723,3.73255,3.71351,3.7153,1857.47,1857.47,1840.77,1856.56,10708465,52690.22,52691.46,52310.21,52631.64,33664495.0
2020-08-17,431.42,446.54,420.73,439.06,305.57,325.21,301.77,322.27,23.56,23.93,23.03,23.9,11861.52,12474.48,11776.08,12334.97,197.34,202.73,184.28,190.93,1.07688,1.07852,1.07456,1.07609,4.40184,4.40375,4.3834,4.39713,1.18439,1.18809,1.18298,1.18743,1859,1867,1842,1858,9936,33553.0,692.46,728.92,682.48,689.9,0.90911,0.90968,0.90514,0.90623,0.84432,0.84532,0.84169,0.84215,3.71678,3.7181,3.6973,3.70304,1856.46,1865.94,1844.3,1862.12,12788540,52748.52,52889.0,52447.48,52889.0,36967280.0
2020-08-18,439.0,439.97,415.8,427.51,322.25,325.21,301.87,308.41,23.9,23.93,22.42,23.2,12335.31,12412.6,11863.74,12075.01,190.93,192.48,174.24,179.18,1.07597,1.07905,1.07542,1.07793,4.39606,4.40253,4.37518,4.38084,1.18724,1.19656,1.18689,1.19322,1848,1857,1836,1840,10453,34065.0,689.9,695.29,650.08,677.14,0.90628,0.90685,0.90104,0.90338,0.84229,0.84254,0.83573,0.83807,3.70276,3.70461,3.6606,3.67145,1859.11,1859.11,1837.2,1840.33,19937166,52739.28,52799.91,52423.49,52490.77,63771983.0
2020-08-19,427.53,428.22,394.73,405.6,308.35,309.0,281.87,288.43,23.2,23.28,21.89,22.29,12075.45,12086.86,11598.2,11715.81,179.18,211.17,177.23,182.91,1.07793,1.08494,1.07717,1.08322,4.38078,4.4132,4.3746,4.40368,1.19328,1.19529,1.18306,1.1843,1842,1848,1830,1833,8462,33526.0,677.14,683.63,632.36,647.17,0.90338,0.91543,0.90191,0.91465,0.83803,0.84527,0.83662,0.84438,3.6714,3.71997,3.66244,3.71838,1838.62,1847.84,1831.01,1833.22,14295005,52519.31,52639.47,52224.8,52262.21,56817557.0
