Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2019-03-13,3.42004,3.42774,3.40821,3.40856
2019-03-14,3.40845,3.41439,3.39827,3.40724
2019-03-15,3.40708,3.41338,3.39919,3.40537
2019-03-18,3.40463,3.40699,3.39218,3.39822
2019-03-19,3.39858,3.40544,3.38722,3.39106
2019-03-20,3.39084,3.39159,3.3776,3.38329
2019-03-21,3.38374,3.4109,3.37979,3.39982
2019-03-22,3.40024,3.47304,3.3921,3.45999
2019-03-25,3.45955,3.47027,3.43995,3.44653
2019-03-26,3.4467,3.45193,3.4339,3.44333
2019-03-27,3.44337,3.46242,3.44166,3.45342
2019-03-28,3.4535,3.47428,3.45248,3.4575
2019-03-29,3.45755,3.4664,3.44798,3.46179
2019-04-01,3.45321,3.45642,3.43828,3.44062
2019-04-02,3.44061,3.45357,3.44011,3.44525
2019-04-03,3.44398,3.44794,3.41727,3.42348
2019-04-04,3.42391,3.43454,3.42,3.42431
2019-04-05,3.42424,3.42686,3.41603,3.42431
2019-04-08,3.42584,3.43338,3.41272,3.41431
2019-04-09,3.41434,3.42556,3.41215,3.42259
2019-04-10,3.42238,3.43111,3.41331,3.42245
2019-04-11,3.42259,3.42259,3.40614,3.40834
2019-04-12,3.40837,3.40866,3.37433,3.38117
2019-04-15,3.38061,3.38284,3.37095,3.37758
2019-04-16,3.37683,3.3874,3.37392,3.38074
2019-04-17,3.38122,3.38307,3.36935,3.37401
2019-04-18,3.37382,3.40542,3.37322,3.40156
2019-04-22,3.40132,3.40383,3.39606,3.3993
2019-04-23,3.39961,3.42354,3.39865,3.41336
2019-04-24,3.41327,3.44307,3.41077,3.43681
2019-04-25,3.43684,3.4588,3.43316,3.45482
2019-04-26,3.45482,3.46027,3.4422,3.45315
2019-04-29,3.45308,3.45395,3.43156,3.43868
2019-04-30,3.43798,3.45095,3.42568,3.42903
2019-05-01,3.42889,3.43726,3.41962,3.43405
2019-05-02,3.43415,3.44211,3.42026,3.43978
2019-05-03,3.4398,3.45126,3.43311,3.43719
2019-05-06,3.45838,3.47242,3.44615,3.45561
2019-05-07,3.45594,3.4855,3.44627,3.47586
2019-05-08,3.47591,3.4873,3.47289,3.48294
2019-05-09,3.48336,3.50867,3.4821,3.49198
2019-05-10,3.49181,3.49486,3.47562,3.48052
2019-05-13,3.48307,3.51463,3.48136,3.51146
2019-05-14,3.51133,3.51277,3.48807,3.50629
2019-05-15,3.50623,3.53078,3.49796,3.50176
2019-05-16,3.5018,3.50938,3.49081,3.50425
2019-05-17,3.50438,3.52202,3.4988,3.50824
2019-05-20,3.50354,3.50851,3.49297,3.49621
2019-05-21,3.49642,3.50999,3.48014,3.4905
2019-05-22,3.49057,3.50323,3.4863,3.49857
2019-05-23,3.4986,3.52718,3.4978,3.51115
2019-05-24,3.51099,3.51621,3.49669,3.50361
2019-05-27,3.5025,3.50664,3.49442,3.49973
2019-05-28,3.5004,3.52207,3.49609,3.51864
2019-05-29,3.5186,3.53399,3.51638,3.51968
2019-05-30,3.51968,3.5218,3.50622,3.51739
2019-05-31,3.51752,3.54278,3.51493,3.53675
2019-06-03,3.53995,3.54556,3.51713,3.52268
2019-06-04,3.52263,3.52928,3.51265,3.51515
2019-06-05,3.51492,3.51942,3.4993,3.51743
2019-06-06,3.51749,3.52692,3.49124,3.49624
2019-06-07,3.49622,3.50237,3.47119,3.47445
2019-06-10,3.46786,3.47854,3.46553,3.47358
2019-06-11,3.47367,3.47568,3.46353,3.4666
2019-06-12,3.46677,3.47794,3.46314,3.47311
2019-06-13,3.47328,3.48379,3.47218,3.48226
2019-06-14,3.48171,3.501,3.48056,3.49953
2019-06-17,3.49912,3.50144,3.48919,3.49753
2019-06-18,3.49736,3.52155,3.49618,3.50719
2019-06-19,3.50702,3.51809,3.50073,3.50926
2019-06-20,3.50925,3.51711,3.49053,3.50945
2019-06-21,3.51028,3.51778,3.48377,3.48386
2019-06-24,3.48842,3.48858,3.47469,3.47679
2019-06-25,3.47672,3.49741,3.47195,3.49362
2019-06-26,3.49365,3.49566,3.47414,3.47614
2019-06-27,3.4766,3.47975,3.46371,3.46857
2019-06-28,3.46854,3.47671,3.4593,3.46329
2019-07-01,3.45033,3.46894,3.44077,3.46659
2019-07-02,3.46521,3.48542,3.46234,3.48295
2019-07-03,3.48285,3.49885,3.48143,3.48674
2019-07-04,3.48614,3.49196,3.48324,3.48673
2019-07-05,3.48749,3.49624,3.48409,3.48915
2019-07-08,3.49183,3.49977,3.48768,3.49172
2019-07-09,3.4914,3.50352,3.4852,3.49975
2019-07-10,3.49951,3.50142,3.49097,3.49646
2019-07-11,3.49624,3.50716,3.49388,3.49632
2019-07-12,3.49631,3.51469,3.49096,3.5133
2019-07-15,3.51109,3.51387,3.50192,3.50717
2019-07-16,3.50708,3.51636,3.50108,3.5076
2019-07-17,3.50775,3.52001,3.50566,3.51869
2019-07-18,3.51828,3.52805,3.51309,3.51643
2019-07-19,3.51646,3.52244,3.50941,3.51715
2019-07-22,3.5163,3.51831,3.50709,3.51132
2019-07-23,3.51133,3.53246,3.50682,3.52549
2019-07-24,3.52539,3.54215,3.52524,3.52865
2019-07-25,3.52824,3.53932,3.50843,3.51541
2019-07-26,3.51553,3.53801,3.51296,3.53444
2019-07-29,3.53305,3.54523,3.53181,3.53584
2019-07-30,3.53581,3.5534,3.53288,3.54771
2019-07-31,3.54752,3.56532,3.54293,3.56254
2019-08-01,3.56246,3.62429,3.55099,3.62101
2019-08-02,3.62071,3.6431,3.61515,3.63844
2019-08-05,3.63859,3.66454,3.63102,3.64744
2019-08-06,3.6472,3.65007,3.60102,3.61932
2019-08-07,3.61897,3.64687,3.6181,3.63076
2019-08-08,3.63106,3.65384,3.62646,3.64666
2019-08-09,3.6468,3.66287,3.64125,3.65682
2019-08-12,3.65481,3.68322,3.65211,3.66829
2019-08-13,3.6685,3.68305,3.62228,3.63395
2019-08-14,3.63392,3.71415,3.63392,3.71057
2019-08-15,3.71071,3.7253,3.67157,3.71165
2019-08-16,3.71165,3.71443,3.66498,3.67934
2019-08-19,3.67741,3.70078,3.67412,3.69542
2019-08-20,3.69547,3.70764,3.68959,3.69358
2019-08-21,3.69358,3.69768,3.67555,3.67877
2019-08-22,3.6786,3.71489,3.67614,3.6959
2019-08-23,3.69599,3.73424,3.68768,3.73134
2019-08-26,3.74506,3.7521,3.69279,3.70172
2019-08-27,3.70113,3.73376,3.70082,3.72994
2019-08-28,3.72972,3.74885,3.72771,3.73917
2019-08-29,3.73905,3.75103,3.71996,3.72464
2019-08-30,3.72469,3.75705,3.72326,3.74711
2019-09-02,3.75996,3.75996,3.73127,3.74277
2019-09-03,3.7427,3.76934,3.73436,3.73899
2019-09-04,3.73899,3.74388,3.69409,3.69922
2019-09-05,3.69917,3.7058,3.65538,3.67823
2019-09-06,3.67848,3.68538,3.66773,3.68137
2019-09-09,3.68109,3.68413,3.65535,3.65597
2019-09-10,3.65602,3.6651,3.64566,3.64633
2019-09-11,3.6462,3.66697,3.63575,3.65646
2019-09-12,3.65632,3.68342,3.61853,3.62627
2019-09-13,3.62627,3.62852,3.60454,3.61345
2019-09-16,3.62411,3.64567,3.61751,3.64121
2019-09-17,3.64129,3.64824,3.62046,3.6217
2019-09-18,3.62164,3.63628,3.61727,3.62894
2019-09-19,3.62729,3.64937,3.62623,3.63575
2019-09-20,3.6365,3.69263,3.63553,3.69217
2019-09-23,3.68664,3.72779,3.68,3.71451
2019-09-24,3.71447,3.71816,3.69341,3.71101
2019-09-25,3.71101,3.72483,3.70678,3.71587
2019-09-26,3.71579,3.73426,3.70941,3.72531
2019-09-27,3.72531,3.73414,3.6985,3.71164
2019-09-30,3.70759,3.72402,3.7035,3.71077
2019-10-01,3.711,3.72535,3.69894,3.71959
2019-10-02,3.71996,3.73182,3.70688,3.70984
2019-10-03,3.70976,3.72201,3.68656,3.69571
2019-10-04,3.69593,3.70095,3.67599,3.68125
2019-10-07,3.6878,3.69962,3.66913,3.67978
2019-10-08,3.67953,3.69301,3.66771,3.68339
2019-10-09,3.68383,3.68801,3.65833,3.66502
2019-10-10,3.66531,3.67896,3.62379,3.6293
2019-10-11,3.6293,3.6303,3.58311,3.5962
2019-10-14,3.59895,3.61355,3.59076,3.5947
2019-10-15,3.59517,3.60849,3.56924,3.57451
2019-10-16,3.57445,3.58875,3.55501,3.55779
2019-10-17,3.55785,3.56521,3.52627,3.54522
2019-10-18,3.5456,3.54946,3.53644,3.53781
2019-10-21,3.54021,3.54559,3.52134,3.53243
2019-10-22,3.53208,3.54331,3.52652,3.5393
2019-10-23,3.5395,3.55302,3.52957,3.53392
2019-10-24,3.53366,3.55312,3.52066,3.54644
2019-10-25,3.54664,3.55559,3.53801,3.55414
2019-10-28,3.54974,3.55366,3.53173,3.53365
2019-10-29,3.53378,3.54643,3.52256,3.52653
2019-10-30,3.5264,3.53014,3.5059,3.50872
2019-10-31,3.50877,3.5413,3.50574,3.53817
