Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2014-10-13,4.1817,4.1926,4.1793,4.1878
2014-10-14,4.1869,4.2045,4.1857,4.1972
2014-10-15,4.1969,4.2188,4.1967,4.2145
2014-10-16,4.2143,4.2355,4.2033,4.2242
2014-10-17,4.2248,4.2351,4.2136,4.2139
2014-10-20,4.216,4.2259,4.2089,4.2207
2014-10-21,4.2198,4.2256,4.2129,4.2143
2014-10-22,4.2135,4.2308,4.2129,4.2236
2014-10-23,4.2241,4.2366,4.2205,4.2234
2014-10-24,4.2232,4.2309,4.2063,4.2107
2014-10-27,4.2067,4.2255,4.2061,4.22
2014-10-28,4.2208,4.2308,4.2105,4.211
2014-10-29,4.2118,4.2281,4.2102,4.2164
2014-10-30,4.2172,4.2257,4.2048,4.2064
2014-10-31,4.2071,4.2263,4.1977,4.226
2014-11-03,4.2198,4.2253,4.2144,4.2186
2014-11-04,4.2175,4.2291,4.2171,4.2228
2014-11-05,4.2235,4.2361,4.2181,4.2242
2014-11-06,4.2241,4.2276,4.2102,4.2138
2014-11-07,4.214,4.2304,4.2123,4.2232
2014-11-10,4.2223,4.2254,4.2091,4.2161
2014-11-11,4.2162,4.2239,4.2097,4.2141
2014-11-12,4.2137,4.2222,4.2123,4.2138
2014-11-13,4.2142,4.2383,4.2132,4.2322
2014-11-14,4.2326,4.2366,4.2227,4.2271
2014-11-17,4.2211,4.2292,4.2155,4.2165
2014-11-18,4.2168,4.2201,4.2086,4.2113
2014-11-19,4.2115,4.2191,4.2083,4.2153
2014-11-20,4.2149,4.2171,4.2073,4.208
2014-11-21,4.208,4.2105,4.1908,4.198
2014-11-24,4.1966,4.1999,4.1874,4.1944
2014-11-25,4.1944,4.1977,4.1709,4.1765
2014-11-26,4.1734,4.1813,4.1694,4.1771
2014-11-27,4.1771,4.1824,4.1744,4.1763
2014-11-28,4.1758,4.1832,4.1745,4.181
2014-12-01,4.1791,4.1855,4.1704,4.1735
2014-12-02,4.1731,4.1756,4.1568,4.1597
2014-12-03,4.1596,4.1632,4.1477,4.1506
2014-12-04,4.1508,4.1701,4.147,4.155
2014-12-05,4.1547,4.1691,4.145,4.156
2014-12-08,4.157,4.1636,4.1553,4.1585
2014-12-09,4.1585,4.1608,4.1531,4.1552
2014-12-10,4.1552,4.1751,4.1533,4.1741
2014-12-11,4.174,4.1788,4.1675,4.1722
2014-12-12,4.1722,4.1848,4.1702,4.1809
2014-12-15,4.1816,4.1861,4.1682,4.1814
2014-12-16,4.1816,4.2351,4.1751,4.2144
2014-12-17,4.2144,4.244,4.2041,4.2317
2014-12-18,4.2317,4.2546,4.2157,4.2487
2014-12-19,4.2486,4.2818,4.2441,4.2638
2014-12-22,4.2562,4.2713,4.2524,4.2575
2014-12-23,4.2583,4.2991,4.2565,4.2948
2014-12-24,4.2946,4.3482,4.2915,4.344
2014-12-26,4.3317,4.3973,4.3282,4.3726
2014-12-29,4.3693,4.3762,4.2902,4.2971
2014-12-30,4.2969,4.3153,4.2695,4.2704
2014-12-31,4.2702,4.2986,4.256,4.2849
2015-01-02,4.2802,4.3137,4.2755,4.2991
2015-01-05,4.2933,4.3162,4.2827,4.2845
2015-01-06,4.2845,4.3209,4.2839,4.3162
2015-01-07,4.3154,4.3193,4.288,4.2894
2015-01-08,4.2893,4.2994,4.2764,4.2772
2015-01-09,4.2772,4.2859,4.2521,4.2674
2015-01-12,4.2618,4.2843,4.2593,4.2709
2015-01-13,4.2705,4.2854,4.2686,4.2774
2015-01-14,4.2775,4.2946,4.2534,4.2564
2015-01-15,4.2564,4.3672,4.2357,4.3105
2015-01-16,4.3105,4.3332,4.2985,4.3021
2015-01-19,4.3088,4.3325,4.2999,4.3298
2015-01-20,4.3295,4.3335,4.3191,4.3306
2015-01-21,4.3307,4.3329,4.2909,4.2994
2015-01-22,4.2993,4.3095,4.2464,4.2541
2015-01-23,4.2535,4.2554,4.1954,4.2008
2015-01-26,4.2051,4.2334,4.1988,4.2116
2015-01-27,4.2116,4.2394,4.2078,4.2331
2015-01-28,4.2332,4.2496,4.2232,4.2447
2015-01-29,4.2448,4.2554,4.2009,4.2105
2015-01-30,4.2118,4.2165,4.1786,4.1834
2015-02-02,4.182,4.1868,4.1639,4.1846
2015-02-03,4.1849,4.1895,4.1573,4.1692
2015-02-04,4.1693,4.1821,4.1525,4.1651
