Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2010-11-01,2.8894,2.8913,2.868,2.8739
2010-11-02,2.8716,2.8883,2.8594,2.8717
2010-11-03,2.867,2.8769,2.8527,2.8621
2010-11-04,2.8477,2.8696,2.822,2.8682
2010-11-05,2.8762,2.9115,2.8624,2.9046
2010-11-08,2.9101,2.9357,2.8935,2.9252
2010-11-09,2.9336,2.957,2.9065,2.9162
2010-11-10,2.9172,2.9379,2.8917,2.9079
2010-11-11,2.9076,2.9688,2.9021,2.9432
2010-11-12,2.9535,2.9854,2.9252,2.9465
2010-11-15,2.9268,2.9513,2.9229,2.9302
2010-11-16,2.934,2.958,2.928,2.952
2010-11-17,2.9459,2.9601,2.933,2.9472
2010-11-18,2.9411,2.9445,2.8959,2.8973
2010-11-19,2.8954,2.9097,2.8786,2.8895
2010-11-22,2.8817,2.9373,2.8757,2.9364
2010-11-23,2.9501,2.9926,2.9294,2.9811
2010-11-24,2.9766,3.0048,2.9644,2.9789
2010-11-25,2.9835,2.9929,2.9707,2.974
2010-11-26,3.0001,3.0559,2.9973,3.0364
2010-11-29,3.036,3.133,3.0236,3.1278
2010-11-30,3.1198,3.1418,3.0786,3.08
2010-12-01,3.0753,3.0776,3.0341,3.0367
2010-12-02,3.028,3.0799,3.0213,3.046
2010-12-03,3.036,3.0606,3.0302,3.0495
2010-12-06,3.0569,3.081,3.05,3.0669
2010-12-07,3.0606,3.0773,3.0581,3.0698
2010-12-08,3.0849,3.1127,3.0819,3.0845
2010-12-09,3.0766,3.1101,3.0719,3.1048
2010-12-10,3.0921,3.1135,3.0896,3.1073
2010-12-13,3.1067,3.11,3.0827,3.0873
2010-12-14,3.0759,3.1097,3.061,3.104
2010-12-15,3.104,3.1287,3.0972,3.1175
2010-12-16,3.1114,3.129,3.0939,3.1139
2010-12-17,3.1214,3.1347,3.1095,3.1201
2010-12-20,3.1239,3.166,3.1234,3.1536
2010-12-21,3.1474,3.1776,3.1406,3.1774
2010-12-22,3.1817,3.2059,3.177,3.1985
2010-12-23,3.1905,3.1965,3.1359,3.1455
2010-12-24,3.1511,3.1529,3.1301,3.1399
2010-12-27,3.1406,3.152,3.1297,3.1516
2010-12-28,3.1453,3.2074,3.1446,3.2021
2010-12-29,3.1853,3.1935,3.1609,3.165
